"","{#status->#R}","{#status->#Y}","{#status->#I}","{#status->#S}"
"0.0","0","20","30","9950"
"0.1","1.9189160397945029","18.417292509747227","37.52208182649992","9942.141709623958"
"0.2","3.6911443924306253","17.065528869963774","46.920514819934255","9932.322811917671"
"0.30000000000000004","5.3396410070072235","15.94274601121792","58.6578844253517","9920.059728556424"
"0.4","6.88741589911794","15.052088530813654","73.3077538972151","9904.752741672854"
"0.5","8.35807676174909","14.402495715232334","91.57957128616823","9885.65985623685"
"0.6000000000000001","9.776450738446814","14.009582246675052","114.34819954885998","9861.865767466019"
"0.7000000000000001","11.169305085318912","13.89673979422551","142.6883667827589","9832.245588337697"
"0.8","12.566190132077278","14.096485387655958","177.91397819821188","9795.423346282056"
"0.9","14.000430299465432","14.652076653146088","221.62159718601583","9749.725895861373"
"1.0","15.510290356417118","15.61940082302506","275.7363584233882","9693.13395039717"
"1.1","17.14034368206173","17.069119946277493","342.55695884172826","9623.233577529933"
"1.2000000000000002","18.9430656522982","19.08901369583641","424.79400670511427","9537.173913946752"
"1.3","20.98066643558161","21.786397307471997","525.592755299726","9431.640180957222"
"1.4000000000000001","23.327160846379684","25.290399037113296","648.5271045856997","9302.855335530809"
"1.5","26.07064528351515","29.753754597356938","797.5470389761713","9146.628561142958"
"1.6","29.315709799335615","35.353616883575555","976.8572868578603","8958.473386459229"
"1.7000000000000002","33.18585434973488","42.29070208136962","1190.7027481816096","8733.820695387287"
"1.8","37.82570201322657","50.785933384179366","1443.0390759908282","8468.349288611767"
"1.9000000000000001","43.40271315371581","61.07366593755006","1737.0785697748656","8158.44505113387"
"2.0","50.10801593061712","73.39067704816904","2074.7258875123816","7801.775419508834"
"2.1","58.15590359933679","87.96049503075947","2455.9559707240287","7397.927630645877"
"2.2","67.78154121363106","104.97340046649718","2878.232716894764","6949.012341425109"
"2.3000000000000003","79.23651098659045","124.56354609773099","3336.106909668253","6460.093033247427"
"2.4000000000000004","92.78203376801753","146.78590993124226","3821.1434548440952","5939.288601456647"
"2.5","108.68003109403138","171.5968250515784","4322.289659503386","5397.433484351006"
"2.6","127.1825892626837","198.84212215591907","4826.702610184384","4847.272678397016"
